Variable;Value;Timestamp
C_24_Request;true;2025-09-26T12:58:59.025Z
F_22_Conveyor;true;2025-09-26T12:58:59.266Z
F_29_Release_FB;true;2025-09-26T12:58:59.331Z
C_24_Request;true;2025-09-26T12:58:59.331Z
A_54_Release_FB;true;2025-09-26T12:58:59.331Z
O_29_Pist_Bck;true;2025-09-26T12:58:59.425Z
A_53_SortCartID;0;2025-09-26T12:58:59.461Z
A_54_Pist_Bck;true;2025-09-26T12:58:59.461Z
C_24_Request;false;2025-09-26T12:59:01.003Z
C_24_Request;false;2025-09-26T12:59:01.225Z
O_29_Cart_Stat;false;2025-09-26T12:59:01.515Z
F_53_Led_Extra1;true;2025-09-26T12:59:01.562Z
A_54_No_Cart;true;2025-09-26T12:59:01.562Z
A_54_Cart_Stat;false;2025-09-26T12:59:01.562Z
O_29_Cart_Next;true;2025-09-26T12:59:07.844Z
F_29_Release_FB;false;2025-09-26T12:59:07.891Z
A_54_Cart_Next;true;2025-09-26T12:59:07.891Z
A_54_Release_FB;false;2025-09-26T12:59:07.891Z
O_29_Pist_Bck;false;2025-09-26T12:59:07.983Z
A_54_Pist_Bck;false;2025-09-26T12:59:08.011Z
A_73_TestCartID;1;2025-09-26T12:59:08.482Z
O_24_Count;true;2025-09-26T12:59:08.549Z
A_73_TestCartID;2;2025-09-26T12:59:08.588Z
A_74_Count;true;2025-09-26T12:59:08.588Z
O_24_Count;false;2025-09-26T12:59:08.659Z
A_74_Count;false;2025-09-26T12:59:08.686Z
O_29_Cart_Next;false;2025-09-26T12:59:08.827Z
A_54_Cart_Next;false;2025-09-26T12:59:08.853Z
F_22_Conveyor;false;2025-09-26T12:59:09.449Z
O_24_Cart_Stat;true;2025-09-26T12:59:09.512Z
F_73_Led_Extra1;false;2025-09-26T12:59:09.512Z
A_74_No_Cart;false;2025-09-26T12:59:09.512Z
C_24_CartDel;true;2025-09-26T12:59:09.512Z
A_74_Cart_Stat;true;2025-09-26T12:59:09.512Z
A_74_CRoute_In;true;2025-09-26T12:59:09.645Z
A_74_CRoute_In80;true;2025-09-26T12:59:09.804Z
F_82_Arm_2_Del;true;2025-09-26T12:59:09.843Z
A_74_CRoute_In;true;2025-09-26T12:59:09.843Z
A_74_CRoute_In;false;2025-09-26T12:59:11.545Z
O_80_Arm_Mag;false;2025-09-26T12:59:11.595Z
A_74_CRoute_In80;false;2025-09-26T12:59:11.699Z
A_74_CRoute_In;false;2025-09-26T12:59:11.729Z
C_24_CartDel;false;2025-09-26T12:59:12.472Z
O_70_SStation;true;2025-09-26T12:59:13.183Z
O_80_Arm_Del;true;2025-09-26T12:59:13.230Z
F_82_Pist_Adv;true;2025-09-26T12:59:13.231Z
F_82_Arm_2_Del;false;2025-09-26T12:59:13.231Z
O_80_Pist_Back;false;2025-09-26T12:59:13.547Z
O_80_Pist_Fwd;true;2025-09-26T12:59:14.112Z
F_82_Pist_Adv;false;2025-09-26T12:59:14.151Z
F_82_Arm_2_Mag;true;2025-09-26T12:59:14.151Z
O_80_Pist_Fwd;false;2025-09-26T12:59:14.212Z
O_80_Pist_Back;true;2025-09-26T12:59:14.249Z
O_70_SStation;false;2025-09-26T12:59:15.530Z
O_80_Arm_Del;false;2025-09-26T12:59:15.677Z
O_80_Arm_Mag;true;2025-09-26T12:59:16.330Z
F_82_Suction_On;true;2025-09-26T12:59:16.369Z
F_82_Arm_2_Mag;false;2025-09-26T12:59:16.369Z
O_80_Part_Stuck;true;2025-09-26T12:59:16.474Z
F_82_Arm_2_Del;true;2025-09-26T12:59:16.505Z
O_80_Arm_Mag;false;2025-09-26T12:59:17.767Z
O_70_SInductive;true;2025-09-26T12:59:19.761Z
O_70_SStation;true;2025-09-26T12:59:19.840Z
O_80_Arm_Del;true;2025-09-26T12:59:19.840Z
F_82_Suction_On;false;2025-09-26T12:59:19.841Z
F_82_Suction_Off;true;2025-09-26T12:59:19.841Z
F_82_Arm_2_Del;false;2025-09-26T12:59:19.841Z
O_70_SPart;true;2025-09-26T12:59:19.986Z
C_75_Part_Del;false;2025-09-26T12:59:20.060Z
O_80_Part_Stuck;false;2025-09-26T12:59:20.061Z
F_82_Suction_Off;false;2025-09-26T12:59:20.061Z
F_82_Arm_2_Mag;true;2025-09-26T12:59:20.061Z
F_83_Led_Extra1;true;2025-09-26T12:59:20.061Z
C_85_Part_Del;true;2025-09-26T12:59:20.061Z
O_70_SStation;false;2025-09-26T12:59:21.015Z
O_80_Arm_Del;false;2025-09-26T12:59:21.149Z
F_72_Elev_Up;true;2025-09-26T12:59:21.816Z
O_80_Arm_Mag;true;2025-09-26T12:59:21.855Z
F_82_Arm_2_Mag;false;2025-09-26T12:59:21.855Z
O_70_Elev_Low;false;2025-09-26T12:59:22.685Z
O_70_SInductive;false;2025-09-26T12:59:22.913Z
O_70_SStation;true;2025-09-26T12:59:23.205Z
O_70_SStation;false;2025-09-26T12:59:23.415Z
F_83_Led_Extra1;false;2025-09-26T12:59:23.742Z
C_85_Part_Del;false;2025-09-26T12:59:23.772Z
O_70_SPart_Height;true;2025-09-26T12:59:24.806Z
O_70_Elev_High;true;2025-09-26T12:59:25.100Z
F_72_Eject_Part;true;2025-09-26T12:59:27.053Z
F_72_Air_On;true;2025-09-26T12:59:27.084Z
O_70_SPart_Height;false;2025-09-26T12:59:27.177Z
O_70_Pist_Back;false;2025-09-26T12:59:27.206Z
O_70_SPart;false;2025-09-26T12:59:27.253Z
O_70_SPart_Height;true;2025-09-26T12:59:27.382Z
O_70_SPart_Height;false;2025-09-26T12:59:27.450Z
O_24_Optic;true;2025-09-26T12:59:28.193Z
F_72_Eject_Part;false;2025-09-26T12:59:28.256Z
F_72_Air_On;false;2025-09-26T12:59:28.256Z
F_73_Led_Extra2;true;2025-09-26T12:59:28.256Z
A_74_Cart_Full;true;2025-09-26T12:59:28.256Z
A_74_Optic;true;2025-09-26T12:59:28.256Z
O_70_SPart_Height;true;2025-09-26T12:59:28.384Z
O_70_SPart_Height;false;2025-09-26T12:59:28.476Z
O_70_Pist_Back;true;2025-09-26T12:59:28.553Z
F_72_Elev_Down;true;2025-09-26T12:59:28.592Z
F_72_Elev_Up;false;2025-09-26T12:59:28.592Z
O_70_Elev_High;false;2025-09-26T12:59:28.652Z
O_70_SStation;true;2025-09-26T12:59:30.476Z
O_70_SStation;false;2025-09-26T12:59:30.727Z
O_70_SInductive;true;2025-09-26T12:59:31.150Z
O_70_SInductive;false;2025-09-26T12:59:31.277Z
O_70_Elev_Low;true;2025-09-26T12:59:31.430Z
F_72_Elev_Down;false;2025-09-26T12:59:31.477Z
A_74_CRoute_Out;true;2025-09-26T12:59:31.477Z
C_75_Part_Del;true;2025-09-26T12:59:31.477Z
C_25_Request;true;2025-09-26T12:59:31.566Z
F_22_Conveyor;true;2025-09-26T12:59:31.745Z
F_24_Release_FB;true;2025-09-26T12:59:31.792Z
C_25_Request;true;2025-09-26T12:59:31.792Z
A_74_Release_FB;true;2025-09-26T12:59:31.792Z
O_24_Pist_Bck;true;2025-09-26T12:59:31.889Z
A_73_TestCartID;0;2025-09-26T12:59:31.925Z
A_74_Pist_Bck;true;2025-09-26T12:59:31.925Z
O_24_Optic;false;2025-09-26T12:59:32.924Z
F_73_Led_Extra2;false;2025-09-26T12:59:32.970Z
A_74_Cart_Full;false;2025-09-26T12:59:32.970Z
A_74_Optic;false;2025-09-26T12:59:32.970Z
A_74_CRoute_Out;false;2025-09-26T12:59:33.419Z
C_25_Request;false;2025-09-26T12:59:33.565Z
C_25_Request;false;2025-09-26T12:59:33.733Z
O_24_Cart_Stat;false;2025-09-26T12:59:34.164Z
F_73_Led_Extra1;true;2025-09-26T12:59:34.210Z
A_74_No_Cart;true;2025-09-26T12:59:34.210Z
A_74_Cart_Stat;false;2025-09-26T12:59:34.210Z
O_24_Cart_Next;true;2025-09-26T12:59:39.853Z
O_24_Pist_Bck;false;2025-09-26T12:59:39.953Z
F_24_Release_FB;false;2025-09-26T12:59:39.953Z
A_74_Cart_Next;true;2025-09-26T12:59:39.953Z
A_74_Pist_Bck;false;2025-09-26T12:59:39.953Z
A_74_Release_FB;false;2025-09-26T12:59:39.953Z
A_93_ProcCartID;1;2025-09-26T12:59:40.628Z
A_94_Count;true;2025-09-26T12:59:40.654Z
A_93_ProcCartID;2;2025-09-26T12:59:40.696Z
A_94_Count;false;2025-09-26T12:59:40.767Z
O_24_Cart_Next;false;2025-09-26T12:59:40.850Z
A_74_Cart_Next;false;2025-09-26T12:59:40.880Z
O_25_Optic;true;2025-09-26T12:59:41.615Z
A_94_Optic;true;2025-09-26T12:59:41.645Z
F_22_Conveyor;false;2025-09-26T12:59:41.775Z
O_25_Cart_Stat;true;2025-09-26T12:59:41.842Z
F_93_Led_Extra1;false;2025-09-26T12:59:41.842Z
A_94_No_Cart;false;2025-09-26T12:59:41.842Z
A_94_Cart_Full;true;2025-09-26T12:59:41.842Z
C_25_CartDel;true;2025-09-26T12:59:41.842Z
A_94_Cart_Stat;true;2025-09-26T12:59:41.842Z
A_94_CRoute_In;true;2025-09-26T12:59:42.000Z
F_92_Claw_Down;true;2025-09-26T12:59:42.159Z
C_95_PD_Cart;false;2025-09-26T12:59:42.201Z
A_94_CRoute_In;true;2025-09-26T12:59:42.201Z
O_90_Claw_High;false;2025-09-26T12:59:42.262Z
O_90_Part_in_Claw;true;2025-09-26T12:59:42.891Z
O_90_Claw_Low;true;2025-09-26T12:59:42.968Z
F_92_Claw_Down;false;2025-09-26T12:59:43.007Z
F_92_Close_Claw;true;2025-09-26T12:59:43.007Z
O_90_Claw_Low;false;2025-09-26T12:59:43.176Z
O_25_Optic;false;2025-09-26T12:59:43.329Z
A_94_Optic;false;2025-09-26T12:59:43.356Z
A_94_Cart_Full;false;2025-09-26T12:59:43.404Z
A_94_CRoute_In;false;2025-09-26T12:59:43.876Z
O_90_Claw_High;true;2025-09-26T12:59:43.933Z
F_92_Claw_2_Del;true;2025-09-26T12:59:43.960Z
A_94_CRoute_In;false;2025-09-26T12:59:44.035Z
O_90_Claw_Cart;false;2025-09-26T12:59:44.478Z
C_25_CartDel;false;2025-09-26T12:59:44.693Z
O_90_Claw_Reserve;true;2025-09-26T12:59:45.882Z
O_90_Claw_Reserve;false;2025-09-26T12:59:45.957Z
O_90_Claw_Del;true;2025-09-26T12:59:47.726Z
F_92_Claw_2_Del;false;2025-09-26T12:59:47.766Z
F_92_Claw_Down;true;2025-09-26T12:59:47.767Z
O_90_Claw_High;false;2025-09-26T12:59:47.853Z
O_100_PInit_Pos;true;2025-09-26T12:59:48.471Z
O_90_Claw_Low;true;2025-09-26T12:59:48.534Z
F_92_Claw_Down;false;2025-09-26T12:59:48.572Z
F_92_Close_Claw;false;2025-09-26T12:59:48.572Z
O_90_Claw_Low;false;2025-09-26T12:59:48.710Z
O_90_Part_in_Claw;false;2025-09-26T12:59:48.766Z
O_90_Claw_High;true;2025-09-26T12:59:49.509Z
C_95_PD_Proc;true;2025-09-26T12:59:49.557Z
F_102_RT_On;true;2025-09-26T12:59:49.557Z
C_105_Test_Ok;false;2025-09-26T12:59:49.557Z
O_100_PDrill_Pos;true;2025-09-26T12:59:49.647Z
O_100_PTest_Pos;true;2025-09-26T12:59:49.685Z
O_100_RT_Sensor;false;2025-09-26T12:59:49.685Z
O_100_PInit_Pos;false;2025-09-26T12:59:49.943Z
O_100_PDrill_Pos;false;2025-09-26T12:59:49.981Z
O_100_PTest_Pos;false;2025-09-26T12:59:49.982Z
O_100_PInit_Pos;true;2025-09-26T12:59:50.387Z
O_100_PTest_Pos;true;2025-09-26T12:59:50.417Z
O_100_PDrill_Pos;true;2025-09-26T12:59:50.451Z
O_100_PInit_Pos;false;2025-09-26T12:59:50.679Z
O_100_PDrill_Pos;false;2025-09-26T12:59:50.726Z
O_100_PTest_Pos;false;2025-09-26T12:59:50.726Z
O_100_RT_Sensor;true;2025-09-26T12:59:50.726Z
O_100_PInit_Pos;true;2025-09-26T12:59:50.820Z
O_100_PDrill_Pos;true;2025-09-26T12:59:50.866Z
O_100_PTest_Pos;true;2025-09-26T12:59:50.866Z
O_100_RT_Sensor;false;2025-09-26T12:59:50.866Z
O_100_PInit_Pos;false;2025-09-26T12:59:51.011Z
O_100_PDrill_Pos;false;2025-09-26T12:59:51.049Z
O_100_PTest_Pos;false;2025-09-26T12:59:51.049Z
O_100_PInit_Pos;true;2025-09-26T12:59:51.455Z
O_100_PTest_Pos;true;2025-09-26T12:59:51.486Z
O_100_PDrill_Pos;true;2025-09-26T12:59:51.520Z
O_100_PInit_Pos;false;2025-09-26T12:59:51.748Z
O_100_PDrill_Pos;false;2025-09-26T12:59:51.787Z
O_100_RT_Sensor;true;2025-09-26T12:59:51.787Z
O_100_PInit_Pos;true;2025-09-26T12:59:51.852Z
O_100_RT_Sensor;false;2025-09-26T12:59:51.881Z
O_100_PDrill_Pos;true;2025-09-26T12:59:51.919Z
O_100_PInit_Pos;false;2025-09-26T12:59:52.118Z
O_100_PDrill_Pos;false;2025-09-26T12:59:52.156Z
O_100_PTest_Pos;false;2025-09-26T12:59:52.156Z
O_100_PInit_Pos;true;2025-09-26T12:59:52.573Z
O_100_PDrill_Pos;true;2025-09-26T12:59:52.615Z
O_100_PTest_Pos;true;2025-09-26T12:59:52.615Z
O_100_PInit_Pos;false;2025-09-26T12:59:52.858Z
O_100_PDrill_Pos;false;2025-09-26T12:59:52.905Z
O_100_PTest_Pos;false;2025-09-26T12:59:52.905Z
O_100_RT_Sensor;true;2025-09-26T12:59:52.905Z
O_100_PInit_Pos;true;2025-09-26T12:59:52.998Z
O_100_PDrill_Pos;true;2025-09-26T12:59:53.044Z
O_100_PTest_Pos;true;2025-09-26T12:59:53.044Z
O_100_RT_Sensor;false;2025-09-26T12:59:53.044Z
O_100_PInit_Pos;false;2025-09-26T12:59:53.245Z
O_100_PDrill_Pos;false;2025-09-26T12:59:53.283Z
O_100_PTest_Pos;false;2025-09-26T12:59:53.283Z
O_100_PInit_Pos;true;2025-09-26T12:59:53.740Z
O_100_PTest_Pos;true;2025-09-26T12:59:53.770Z
O_100_PDrill_Pos;true;2025-09-26T12:59:53.804Z
O_100_RT_Sensor;true;2025-09-26T12:59:54.017Z
F_102_RT_On;false;2025-09-26T12:59:54.047Z
O_100_PInit_Pos;false;2025-09-26T12:59:54.093Z
O_100_PTest_Ok;true;2025-09-26T12:59:54.131Z
F_102_Test_Pin;true;2025-09-26T12:59:54.132Z
O_100_PDrill_Pos;false;2025-09-26T12:59:54.190Z
F_102_RT_On;true;2025-09-26T12:59:55.061Z
F_102_Test_Pin;false;2025-09-26T12:59:55.100Z
