Variable;Value;Timestamp
C_24_Request;true;2025-09-26T12:18:35.862Z
F_22_Conveyor;true;2025-09-26T12:18:36.093Z
F_29_Release_FB;true;2025-09-26T12:18:36.159Z
C_24_Request;true;2025-09-26T12:18:36.159Z
A_54_Release_FB;true;2025-09-26T12:18:36.159Z
O_29_Pist_Bck;true;2025-09-26T12:18:36.256Z
A_53_SortCartID;0;2025-09-26T12:18:36.293Z
A_54_Pist_Bck;true;2025-09-26T12:18:36.293Z
C_24_Request;false;2025-09-26T12:18:37.824Z
C_24_Request;false;2025-09-26T12:18:38.034Z
O_29_Cart_Stat;false;2025-09-26T12:18:38.421Z
F_53_Led_Extra1;true;2025-09-26T12:18:38.469Z
A_54_No_Cart;true;2025-09-26T12:18:38.470Z
A_54_Cart_Stat;false;2025-09-26T12:18:38.470Z
O_29_Cart_Next;true;2025-09-26T12:18:44.742Z
F_29_Release_FB;false;2025-09-26T12:18:44.797Z
A_54_Cart_Next;true;2025-09-26T12:18:44.797Z
A_54_Pist_Bck;false;2025-09-26T12:18:44.797Z
A_54_Release_FB;false;2025-09-26T12:18:44.797Z
O_29_Pist_Bck;false;2025-09-26T12:18:44.901Z
O_24_Count;true;2025-09-26T12:18:45.374Z
A_73_TestCartID;1;2025-09-26T12:18:45.374Z
A_74_Count;true;2025-09-26T12:18:45.374Z
O_24_Count;false;2025-09-26T12:18:45.418Z
A_74_Count;false;2025-09-26T12:18:45.449Z
A_73_TestCartID;2;2025-09-26T12:18:45.489Z
A_54_Cart_Next;false;2025-09-26T12:18:45.690Z
O_29_Cart_Next;false;2025-09-26T12:18:45.750Z
F_22_Conveyor;false;2025-09-26T12:18:46.346Z
O_24_Cart_Stat;true;2025-09-26T12:18:46.409Z
F_73_Led_Extra1;false;2025-09-26T12:18:46.409Z
A_74_No_Cart;false;2025-09-26T12:18:46.409Z
C_24_CartDel;true;2025-09-26T12:18:46.409Z
A_74_Cart_Stat;true;2025-09-26T12:18:46.409Z
A_74_CRoute_In;true;2025-09-26T12:18:46.542Z
A_74_CRoute_In80;true;2025-09-26T12:18:46.686Z
F_82_Arm_2_Del;true;2025-09-26T12:18:46.724Z
A_74_CRoute_In;true;2025-09-26T12:18:46.724Z
A_74_CRoute_In;false;2025-09-26T12:18:48.448Z
A_74_CRoute_In80;false;2025-09-26T12:18:48.638Z
O_80_Arm_Mag;false;2025-09-26T12:18:48.676Z
A_74_CRoute_In;false;2025-09-26T12:18:48.676Z
C_24_CartDel;false;2025-09-26T12:18:49.362Z
O_70_SStation;true;2025-09-26T12:18:50.082Z
O_80_Arm_Del;true;2025-09-26T12:18:50.128Z
F_82_Pist_Adv;true;2025-09-26T12:18:50.128Z
F_82_Arm_2_Del;false;2025-09-26T12:18:50.128Z
O_80_Pist_Back;false;2025-09-26T12:18:50.446Z
O_80_Mag_Empty;true;2025-09-26T12:18:50.724Z
O_80_Mag_Empty;false;2025-09-26T12:18:50.851Z
O_80_Pist_Fwd;true;2025-09-26T12:18:51.051Z
F_82_Pist_Adv;false;2025-09-26T12:18:51.089Z
F_82_Arm_2_Mag;true;2025-09-26T12:18:51.089Z
O_80_Pist_Fwd;false;2025-09-26T12:18:51.156Z
O_80_Pist_Back;true;2025-09-26T12:18:51.191Z
O_70_SStation;false;2025-09-26T12:18:52.318Z
O_80_Arm_Del;false;2025-09-26T12:18:52.578Z
O_80_Arm_Mag;true;2025-09-26T12:18:53.270Z
F_82_Suction_On;true;2025-09-26T12:18:53.308Z
F_82_Arm_2_Mag;false;2025-09-26T12:18:53.308Z
O_80_Part_Stuck;true;2025-09-26T12:18:53.424Z
F_82_Arm_2_Del;true;2025-09-26T12:18:53.454Z
O_80_Arm_Mag;false;2025-09-26T12:18:54.683Z
O_70_SStation;true;2025-09-26T12:18:56.682Z
O_80_Arm_Del;true;2025-09-26T12:18:56.740Z
F_82_Suction_On;false;2025-09-26T12:18:56.740Z
F_82_Suction_Off;true;2025-09-26T12:18:56.740Z
F_82_Arm_2_Del;false;2025-09-26T12:18:56.740Z
O_70_SInductive;true;2025-09-26T12:18:56.870Z
O_70_SPart;true;2025-09-26T12:18:56.956Z
C_75_ID_Delivery1;false;2025-09-26T12:18:56.956Z
C_75_Part_Del;false;2025-09-26T12:18:56.956Z
O_80_Part_Stuck;false;2025-09-26T12:18:56.956Z
F_82_Suction_Off;false;2025-09-26T12:18:56.956Z
F_82_Arm_2_Mag;true;2025-09-26T12:18:56.956Z
F_83_Led_Extra1;true;2025-09-26T12:18:56.956Z
C_85_Part_Del;true;2025-09-26T12:18:56.956Z
O_70_SStation;false;2025-09-26T12:18:57.746Z
O_80_Arm_Del;false;2025-09-26T12:18:58.030Z
F_72_Elev_Up;true;2025-09-26T12:18:58.709Z
O_80_Arm_Mag;true;2025-09-26T12:18:58.748Z
F_82_Arm_2_Mag;false;2025-09-26T12:18:58.748Z
O_70_Elev_Low;false;2025-09-26T12:18:59.548Z
O_70_SInductive;false;2025-09-26T12:18:59.819Z
O_70_SStation;true;2025-09-26T12:19:00.042Z
O_70_SStation;false;2025-09-26T12:19:00.249Z
F_83_Led_Extra1;false;2025-09-26T12:19:00.679Z
C_85_Part_Del;false;2025-09-26T12:19:00.710Z
O_70_SPart_Height;true;2025-09-26T12:19:01.656Z
O_70_Elev_High;true;2025-09-26T12:19:01.864Z
F_72_Eject_Part;true;2025-09-26T12:19:03.852Z
F_72_Air_On;true;2025-09-26T12:19:03.879Z
O_70_SPart_Height;false;2025-09-26T12:19:03.927Z
O_70_Pist_Back;false;2025-09-26T12:19:03.956Z
