Variable;Value;Timestamp
C_24_Request;true;2025-09-26T12:15:13.665Z
F_22_Conveyor;true;2025-09-26T12:15:13.837Z
F_29_Release_FB;true;2025-09-26T12:15:13.884Z
C_24_Request;true;2025-09-26T12:15:13.884Z
A_54_Release_FB;true;2025-09-26T12:15:13.884Z
O_29_Pist_Bck;true;2025-09-26T12:15:13.981Z
A_53_SortCartID;0;2025-09-26T12:15:14.018Z
A_54_Pist_Bck;true;2025-09-26T12:15:14.018Z
C_24_Request;false;2025-09-26T12:15:15.692Z
C_24_Request;false;2025-09-26T12:15:15.866Z
A_54_Cart_Stat;false;2025-09-26T12:15:16.150Z
O_29_Cart_Stat;false;2025-09-26T12:15:16.226Z
F_53_Led_Extra1;true;2025-09-26T12:15:16.265Z
A_54_No_Cart;true;2025-09-26T12:15:16.266Z
O_29_Cart_Next;true;2025-09-26T12:15:22.490Z
F_29_Release_FB;false;2025-09-26T12:15:22.537Z
A_54_Cart_Next;true;2025-09-26T12:15:22.537Z
A_54_Release_FB;false;2025-09-26T12:15:22.537Z
O_29_Pist_Bck;false;2025-09-26T12:15:22.630Z
A_54_Pist_Bck;false;2025-09-26T12:15:22.657Z
O_24_Count;true;2025-09-26T12:15:23.129Z
A_73_TestCartID;1;2025-09-26T12:15:23.168Z
A_74_Count;true;2025-09-26T12:15:23.168Z
A_73_TestCartID;2;2025-09-26T12:15:23.234Z
O_24_Count;false;2025-09-26T12:15:23.277Z
A_74_Count;false;2025-09-26T12:15:23.308Z
O_29_Cart_Next;false;2025-09-26T12:15:23.491Z
A_54_Cart_Next;false;2025-09-26T12:15:23.521Z
F_22_Conveyor;false;2025-09-26T12:15:24.134Z
O_24_Cart_Stat;true;2025-09-26T12:15:24.197Z
F_73_Led_Extra1;false;2025-09-26T12:15:24.197Z
A_74_No_Cart;false;2025-09-26T12:15:24.197Z
C_24_CartDel;true;2025-09-26T12:15:24.197Z
A_74_Cart_Stat;true;2025-09-26T12:15:24.197Z
A_74_CRoute_In;true;2025-09-26T12:15:24.329Z
A_74_CRoute_In80;true;2025-09-26T12:15:24.492Z
F_82_Arm_2_Del;true;2025-09-26T12:15:24.534Z
A_74_CRoute_In;true;2025-09-26T12:15:24.534Z
A_74_CRoute_In;false;2025-09-26T12:15:26.233Z
A_74_CRoute_In80;false;2025-09-26T12:15:26.406Z
O_80_Arm_Mag;false;2025-09-26T12:15:26.444Z
A_74_CRoute_In;false;2025-09-26T12:15:26.444Z
C_24_CartDel;false;2025-09-26T12:15:27.126Z
O_70_SStation;true;2025-09-26T12:15:27.868Z
O_80_Arm_Del;true;2025-09-26T12:15:27.914Z
F_82_Pist_Adv;true;2025-09-26T12:15:27.914Z
F_82_Arm_2_Del;false;2025-09-26T12:15:27.914Z
O_80_Pist_Back;false;2025-09-26T12:15:28.255Z
O_80_Mag_Empty;true;2025-09-26T12:15:28.555Z
O_80_Mag_Empty;false;2025-09-26T12:15:28.615Z
O_80_Pist_Fwd;true;2025-09-26T12:15:28.853Z
F_82_Pist_Adv;false;2025-09-26T12:15:28.895Z
F_82_Arm_2_Mag;true;2025-09-26T12:15:28.895Z
O_80_Pist_Fwd;false;2025-09-26T12:15:28.950Z
O_80_Pist_Back;true;2025-09-26T12:15:28.989Z
O_70_SStation;false;2025-09-26T12:15:30.138Z
O_80_Arm_Del;false;2025-09-26T12:15:30.323Z
O_80_Arm_Mag;true;2025-09-26T12:15:31.040Z
F_82_Suction_On;true;2025-09-26T12:15:31.078Z
F_82_Arm_2_Mag;false;2025-09-26T12:15:31.078Z
O_80_Part_Stuck;true;2025-09-26T12:15:31.189Z
F_82_Arm_2_Del;true;2025-09-26T12:15:31.215Z
O_80_Arm_Mag;false;2025-09-26T12:15:32.505Z
O_70_SStation;true;2025-09-26T12:15:34.435Z
O_80_Arm_Del;true;2025-09-26T12:15:34.493Z
F_82_Suction_On;false;2025-09-26T12:15:34.493Z
F_82_Suction_Off;true;2025-09-26T12:15:34.493Z
F_82_Arm_2_Del;false;2025-09-26T12:15:34.493Z
O_70_SPart;true;2025-09-26T12:15:34.634Z
C_75_ID_Delivery2;false;2025-09-26T12:15:34.817Z
C_75_Part_Del;false;2025-09-26T12:15:34.817Z
O_80_Part_Stuck;false;2025-09-26T12:15:34.818Z
F_82_Suction_Off;false;2025-09-26T12:15:34.818Z
F_82_Arm_2_Mag;true;2025-09-26T12:15:34.818Z
F_83_Led_Extra1;true;2025-09-26T12:15:34.818Z
C_85_Part_Del;true;2025-09-26T12:15:34.818Z
O_70_SStation;false;2025-09-26T12:15:35.512Z
O_80_Arm_Del;false;2025-09-26T12:15:35.785Z
F_72_Elev_Up;true;2025-09-26T12:15:36.532Z
O_80_Arm_Mag;true;2025-09-26T12:15:36.574Z
F_82_Arm_2_Mag;false;2025-09-26T12:15:36.575Z
O_70_Elev_Low;false;2025-09-26T12:15:37.353Z
O_70_SInductive;true;2025-09-26T12:15:37.424Z
O_70_SInductive;false;2025-09-26T12:15:37.574Z
O_70_SStation;true;2025-09-26T12:15:37.789Z
O_70_SStation;false;2025-09-26T12:15:38.093Z
F_83_Led_Extra1;false;2025-09-26T12:15:38.455Z
C_85_Part_Del;false;2025-09-26T12:15:38.484Z
O_70_SPart_Height;true;2025-09-26T12:15:39.469Z
O_70_Elev_High;true;2025-09-26T12:15:39.876Z
C_75_ID_Delivery1;true;2025-09-26T12:15:39.915Z
C_75_ID_Delivery2;true;2025-09-26T12:15:39.915Z
F_72_Eject_Part;true;2025-09-26T12:15:41.846Z
F_72_Air_On;true;2025-09-26T12:15:41.872Z
O_70_Pist_Back;false;2025-09-26T12:15:41.990Z
O_70_SPart;false;2025-09-26T12:15:42.059Z
O_70_SPart_Height;false;2025-09-26T12:15:42.199Z
O_24_Optic;true;2025-09-26T12:15:43.117Z
F_72_Eject_Part;false;2025-09-26T12:15:43.179Z
F_72_Air_On;false;2025-09-26T12:15:43.179Z
F_73_Led_Extra2;true;2025-09-26T12:15:43.179Z
A_74_Cart_Full;true;2025-09-26T12:15:43.179Z
A_74_Optic;true;2025-09-26T12:15:43.179Z
O_70_SPart_Height;true;2025-09-26T12:15:43.305Z
O_70_SPart_Height;false;2025-09-26T12:15:43.445Z
O_70_Pist_Back;true;2025-09-26T12:15:43.491Z
F_72_Elev_Down;true;2025-09-26T12:15:43.491Z
F_72_Elev_Up;false;2025-09-26T12:15:43.491Z
O_70_Elev_High;false;2025-09-26T12:15:43.574Z
O_70_SStation;true;2025-09-26T12:15:45.329Z
O_70_SStation;false;2025-09-26T12:15:45.603Z
O_70_SInductive;true;2025-09-26T12:15:46.029Z
O_70_SInductive;false;2025-09-26T12:15:46.165Z
O_70_Elev_Low;true;2025-09-26T12:15:46.320Z
F_72_Elev_Down;false;2025-09-26T12:15:46.367Z
A_74_CRoute_Out;true;2025-09-26T12:15:46.368Z
C_75_Part_Del;true;2025-09-26T12:15:46.368Z
C_25_Request;true;2025-09-26T12:15:46.457Z
F_22_Conveyor;true;2025-09-26T12:15:46.679Z
F_24_Release_FB;true;2025-09-26T12:15:46.723Z
C_25_Request;true;2025-09-26T12:15:46.723Z
A_74_Release_FB;true;2025-09-26T12:15:46.723Z
O_24_Pist_Bck;true;2025-09-26T12:15:46.823Z
A_73_TestCartID;0;2025-09-26T12:15:46.862Z
A_74_Pist_Bck;true;2025-09-26T12:15:46.862Z
O_24_Optic;false;2025-09-26T12:15:47.769Z
F_73_Led_Extra2;false;2025-09-26T12:15:47.819Z
A_74_Cart_Full;false;2025-09-26T12:15:47.819Z
A_74_Optic;false;2025-09-26T12:15:47.819Z
A_74_CRoute_Out;false;2025-09-26T12:15:48.257Z
C_25_Request;false;2025-09-26T12:15:48.452Z
C_25_Request;false;2025-09-26T12:15:48.641Z
A_74_Cart_Stat;false;2025-09-26T12:15:49.024Z
O_24_Cart_Stat;false;2025-09-26T12:15:49.104Z
F_73_Led_Extra1;true;2025-09-26T12:15:49.143Z
A_74_No_Cart;true;2025-09-26T12:15:49.143Z
O_24_Cart_Next;true;2025-09-26T12:15:54.688Z
A_74_Cart_Next;true;2025-09-26T12:15:54.730Z
A_74_Release_FB;false;2025-09-26T12:15:54.730Z
O_24_Pist_Bck;false;2025-09-26T12:15:54.801Z
F_24_Release_FB;false;2025-09-26T12:15:54.837Z
A_74_Pist_Bck;false;2025-09-26T12:15:54.837Z
A_93_ProcCartID;1;2025-09-26T12:15:55.570Z
A_93_ProcCartID;2;2025-09-26T12:15:55.625Z
A_94_Count;true;2025-09-26T12:15:55.656Z
A_94_Count;false;2025-09-26T12:15:55.689Z
O_24_Cart_Next;false;2025-09-26T12:15:55.753Z
A_74_Cart_Next;false;2025-09-26T12:15:55.779Z
O_25_Optic;true;2025-09-26T12:15:56.474Z
A_94_Optic;true;2025-09-26T12:15:56.500Z
O_25_Cart_Stat;true;2025-09-26T12:15:56.635Z
C_25_CartDel;true;2025-09-26T12:15:56.691Z
A_94_Cart_Stat;true;2025-09-26T12:15:56.691Z
F_22_Conveyor;false;2025-09-26T12:15:56.771Z
F_93_Led_Extra1;false;2025-09-26T12:15:56.799Z
A_94_No_Cart;false;2025-09-26T12:15:56.897Z
A_94_Cart_Full;true;2025-09-26T12:15:56.897Z
A_94_CRoute_In;true;2025-09-26T12:15:56.897Z
F_92_Claw_Down;true;2025-09-26T12:15:57.076Z
C_95_PD_Cart;false;2025-09-26T12:15:57.114Z
A_94_CRoute_In;true;2025-09-26T12:15:57.114Z
O_90_Claw_High;false;2025-09-26T12:15:57.204Z
O_90_Part_in_Claw;true;2025-09-26T12:15:57.776Z
O_90_Claw_Low;true;2025-09-26T12:15:57.852Z
F_92_Claw_Down;false;2025-09-26T12:15:57.890Z
F_92_Close_Claw;true;2025-09-26T12:15:57.890Z
O_90_Claw_Low;false;2025-09-26T12:15:58.050Z
O_25_Optic;false;2025-09-26T12:15:58.248Z
A_94_Optic;false;2025-09-26T12:15:58.278Z
A_94_Cart_Full;false;2025-09-26T12:15:58.315Z
A_94_CRoute_In;false;2025-09-26T12:15:58.675Z
O_90_Claw_High;true;2025-09-26T12:15:58.850Z
F_92_Claw_2_Del;true;2025-09-26T12:15:58.888Z
A_94_CRoute_In;false;2025-09-26T12:15:58.889Z
O_90_Claw_Cart;false;2025-09-26T12:15:59.306Z
C_25_CartDel;false;2025-09-26T12:15:59.679Z
O_90_Claw_Reserve;true;2025-09-26T12:16:00.758Z
O_90_Claw_Reserve;false;2025-09-26T12:16:00.821Z
O_90_Claw_Del;true;2025-09-26T12:16:02.617Z
F_92_Claw_2_Del;false;2025-09-26T12:16:02.656Z
F_92_Claw_Down;true;2025-09-26T12:16:02.657Z
O_90_Claw_High;false;2025-09-26T12:16:02.742Z
O_90_Claw_Low;true;2025-09-26T12:16:03.381Z
F_92_Claw_Down;false;2025-09-26T12:16:03.420Z
F_92_Close_Claw;false;2025-09-26T12:16:03.420Z
O_100_PInit_Pos;true;2025-09-26T12:16:03.481Z
O_90_Claw_Low;false;2025-09-26T12:16:03.573Z
O_90_Part_in_Claw;false;2025-09-26T12:16:03.626Z
O_90_Claw_High;true;2025-09-26T12:16:04.392Z
C_95_PD_Proc;true;2025-09-26T12:16:04.430Z
F_102_RT_On;true;2025-09-26T12:16:04.430Z
O_100_PDrill_Pos;true;2025-09-26T12:16:04.528Z
O_100_PTest_Pos;true;2025-09-26T12:16:04.566Z
O_100_RT_Sensor;false;2025-09-26T12:16:04.567Z
O_100_PInit_Pos;false;2025-09-26T12:16:04.769Z
O_100_PDrill_Pos;false;2025-09-26T12:16:04.837Z
O_100_PTest_Pos;false;2025-09-26T12:16:04.867Z
O_100_PInit_Pos;true;2025-09-26T12:16:05.230Z
O_100_PTest_Pos;true;2025-09-26T12:16:05.260Z
