Variable;Value;Timestamp
C_24_Request;true;2025-09-26T12:38:17.152Z
F_22_Conveyor;true;2025-09-26T12:38:17.325Z
F_29_Release_FB;true;2025-09-26T12:38:17.372Z
C_24_Request;true;2025-09-26T12:38:17.372Z
A_54_Release_FB;true;2025-09-26T12:38:17.372Z
O_29_Pist_Bck;true;2025-09-26T12:38:17.469Z
A_53_SortCartID;0;2025-09-26T12:38:17.505Z
A_54_Pist_Bck;true;2025-09-26T12:38:17.505Z
C_24_Request;false;2025-09-26T12:38:19.177Z
C_24_Request;false;2025-09-26T12:38:19.398Z
O_29_Cart_Stat;false;2025-09-26T12:38:19.666Z
F_53_Led_Extra1;true;2025-09-26T12:38:19.714Z
A_54_No_Cart;true;2025-09-26T12:38:19.714Z
A_54_Cart_Stat;false;2025-09-26T12:38:19.714Z
O_29_Cart_Next;true;2025-09-26T12:38:25.975Z
F_29_Release_FB;false;2025-09-26T12:38:26.022Z
A_54_Cart_Next;true;2025-09-26T12:38:26.022Z
A_54_Release_FB;false;2025-09-26T12:38:26.022Z
O_29_Pist_Bck;false;2025-09-26T12:38:26.114Z
A_54_Pist_Bck;false;2025-09-26T12:38:26.142Z
A_73_TestCartID;1;2025-09-26T12:38:26.610Z
O_24_Count;true;2025-09-26T12:38:26.684Z
A_73_TestCartID;2;2025-09-26T12:38:26.711Z
O_24_Count;false;2025-09-26T12:38:26.752Z
O_29_Cart_Next;false;2025-09-26T12:38:26.951Z
A_54_Cart_Next;false;2025-09-26T12:38:26.981Z
F_22_Conveyor;false;2025-09-26T12:38:27.591Z
O_24_Cart_Stat;true;2025-09-26T12:38:27.654Z
F_73_Led_Extra1;false;2025-09-26T12:38:27.654Z
A_74_No_Cart;false;2025-09-26T12:38:27.654Z
C_24_CartDel;true;2025-09-26T12:38:27.654Z
A_74_Cart_Stat;true;2025-09-26T12:38:27.654Z
A_74_CRoute_In;true;2025-09-26T12:38:27.788Z
A_74_CRoute_In80;true;2025-09-26T12:38:27.970Z
F_82_Arm_2_Del;true;2025-09-26T12:38:28.009Z
A_74_CRoute_In;true;2025-09-26T12:38:28.009Z
A_74_CRoute_In;false;2025-09-26T12:38:29.691Z
A_74_CRoute_In80;false;2025-09-26T12:38:29.886Z
O_80_Arm_Mag;false;2025-09-26T12:38:29.925Z
A_74_CRoute_In;false;2025-09-26T12:38:29.925Z
C_24_CartDel;false;2025-09-26T12:38:30.600Z
O_80_Arm_Del;true;2025-09-26T12:38:31.312Z
F_82_Pist_Adv;true;2025-09-26T12:38:31.351Z
F_82_Arm_2_Del;false;2025-09-26T12:38:31.351Z
O_70_SStation;true;2025-09-26T12:38:31.406Z
O_80_Pist_Back;false;2025-09-26T12:38:31.710Z
O_80_Pist_Fwd;true;2025-09-26T12:38:32.289Z
F_82_Pist_Adv;false;2025-09-26T12:38:32.330Z
F_82_Arm_2_Mag;true;2025-09-26T12:38:32.330Z
O_80_Pist_Fwd;false;2025-09-26T12:38:32.386Z
O_80_Pist_Back;true;2025-09-26T12:38:32.425Z
O_70_SStation;false;2025-09-26T12:38:33.642Z
O_80_Arm_Del;false;2025-09-26T12:38:33.767Z
O_80_Arm_Mag;true;2025-09-26T12:38:34.541Z
F_82_Suction_On;true;2025-09-26T12:38:34.580Z
F_82_Arm_2_Mag;false;2025-09-26T12:38:34.580Z
O_80_Part_Stuck;true;2025-09-26T12:38:34.642Z
F_82_Arm_2_Del;true;2025-09-26T12:38:34.675Z
O_80_Arm_Mag;false;2025-09-26T12:38:35.964Z
O_70_SStation;true;2025-09-26T12:38:37.865Z
O_80_Arm_Del;true;2025-09-26T12:38:37.921Z
F_82_Suction_On;false;2025-09-26T12:38:37.921Z
F_82_Suction_Off;true;2025-09-26T12:38:37.921Z
F_82_Arm_2_Del;false;2025-09-26T12:38:37.921Z
O_80_Part_Stuck;false;2025-09-26T12:38:38.043Z
F_82_Suction_Off;false;2025-09-26T12:38:38.102Z
F_82_Arm_2_Mag;true;2025-09-26T12:38:38.102Z
F_83_Led_Extra1;true;2025-09-26T12:38:38.102Z
C_85_Part_Del;true;2025-09-26T12:38:38.102Z
O_70_SPart;true;2025-09-26T12:38:38.230Z
C_75_ID_Delivery1;false;2025-09-26T12:38:38.230Z
C_75_ID_Delivery2;false;2025-09-26T12:38:38.295Z
C_75_Part_Del;false;2025-09-26T12:38:38.295Z
O_70_SStation;false;2025-09-26T12:38:39.110Z
O_80_Arm_Del;false;2025-09-26T12:38:39.331Z
F_72_Elev_Up;true;2025-09-26T12:38:40.025Z
O_80_Arm_Mag;true;2025-09-26T12:38:40.068Z
F_82_Arm_2_Mag;false;2025-09-26T12:38:40.068Z
O_70_SInductive;true;2025-09-26T12:38:40.897Z
O_70_Elev_Low;false;2025-09-26T12:38:40.924Z
O_70_SInductive;false;2025-09-26T12:38:41.098Z
O_70_SStation;true;2025-09-26T12:38:41.384Z
O_70_SStation;false;2025-09-26T12:38:41.532Z
F_83_Led_Extra1;false;2025-09-26T12:38:41.966Z
C_85_Part_Del;false;2025-09-26T12:38:41.993Z
O_70_Elev_High;true;2025-09-26T12:38:43.386Z
C_75_ID_Delivery1;true;2025-09-26T12:38:43.416Z
F_72_Eject_Part;true;2025-09-26T12:38:45.405Z
F_72_Air_On;true;2025-09-26T12:38:45.438Z
O_70_SPart;false;2025-09-26T12:38:45.481Z
O_70_SPart_Height;true;2025-09-26T12:38:45.519Z
O_70_Pist_Back;false;2025-09-26T12:38:45.519Z
O_70_SPart_Height;false;2025-09-26T12:38:45.762Z
O_24_Optic;true;2025-09-26T12:38:46.472Z
F_72_Eject_Part;false;2025-09-26T12:38:46.534Z
F_72_Air_On;false;2025-09-26T12:38:46.534Z
F_73_Led_Extra2;true;2025-09-26T12:38:46.534Z
A_74_Cart_Full;true;2025-09-26T12:38:46.534Z
A_74_Optic;true;2025-09-26T12:38:46.534Z
O_70_SPart_Height;true;2025-09-26T12:38:46.661Z
O_70_SPart_Height;false;2025-09-26T12:38:46.723Z
O_70_Pist_Back;true;2025-09-26T12:38:46.790Z
F_72_Elev_Down;true;2025-09-26T12:38:46.832Z
F_72_Elev_Up;false;2025-09-26T12:38:46.832Z
O_70_Elev_High;false;2025-09-26T12:38:46.927Z
O_70_SStation;true;2025-09-26T12:38:48.706Z
O_70_SStation;false;2025-09-26T12:38:48.991Z
O_70_SInductive;true;2025-09-26T12:38:49.396Z
O_70_SInductive;false;2025-09-26T12:38:49.527Z
O_70_Elev_Low;true;2025-09-26T12:38:49.665Z
F_72_Elev_Down;false;2025-09-26T12:38:49.712Z
A_74_CRoute_Out;true;2025-09-26T12:38:49.712Z
C_75_Part_Del;true;2025-09-26T12:38:49.712Z
C_25_Request;true;2025-09-26T12:38:49.802Z
F_22_Conveyor;true;2025-09-26T12:38:49.998Z
F_24_Release_FB;true;2025-09-26T12:38:50.045Z
C_25_Request;true;2025-09-26T12:38:50.045Z
A_74_Release_FB;true;2025-09-26T12:38:50.045Z
O_24_Pist_Bck;true;2025-09-26T12:38:50.143Z
A_73_TestCartID;0;2025-09-26T12:38:50.183Z
A_74_Pist_Bck;true;2025-09-26T12:38:50.183Z
O_24_Optic;false;2025-09-26T12:38:51.171Z
F_73_Led_Extra2;false;2025-09-26T12:38:51.217Z
A_74_Cart_Full;false;2025-09-26T12:38:51.217Z
