Variable;Value;Timestamp
C_24_Request;true;2025-09-25T14:14:39.641Z
F_22_Conveyor;true;2025-09-25T14:14:39.921Z
F_29_Release_FB;true;2025-09-25T14:14:39.978Z
C_24_Request;true;2025-09-25T14:14:39.978Z
A_54_Release_FB;true;2025-09-25T14:14:39.978Z
O_29_Pist_Bck;true;2025-09-25T14:14:40.099Z
A_53_SortCartID;0;2025-09-25T14:14:40.141Z
A_54_Pist_Bck;true;2025-09-25T14:14:40.141Z
C_24_Request;false;2025-09-25T14:14:41.617Z
C_24_Request;false;2025-09-25T14:14:41.775Z
O_29_Cart_Stat;false;2025-09-25T14:14:42.204Z
F_53_Led_Extra1;true;2025-09-25T14:14:42.248Z
A_54_No_Cart;true;2025-09-25T14:14:42.248Z
A_54_Cart_Stat;false;2025-09-25T14:14:42.248Z
O_29_Cart_Next;true;2025-09-25T14:14:48.559Z
O_29_Pist_Bck;false;2025-09-25T14:14:48.622Z
F_29_Release_FB;false;2025-09-25T14:14:48.622Z
A_54_Cart_Next;true;2025-09-25T14:14:48.622Z
A_54_Pist_Bck;false;2025-09-25T14:14:48.622Z
A_54_Release_FB;false;2025-09-25T14:14:48.622Z
A_73_TestCartID;1;2025-09-25T14:14:49.165Z
A_73_TestCartID;2;2025-09-25T14:14:49.256Z
O_29_Cart_Next;false;2025-09-25T14:14:49.535Z
A_54_Cart_Next;false;2025-09-25T14:14:49.566Z
C_24_CartDel;true;2025-09-25T14:14:50.101Z
A_74_Cart_Stat;true;2025-09-25T14:14:50.133Z
F_22_Conveyor;false;2025-09-25T14:14:50.191Z
O_24_Cart_Stat;true;2025-09-25T14:14:50.239Z
F_73_Led_Extra1;false;2025-09-25T14:14:50.239Z
A_74_No_Cart;false;2025-09-25T14:14:50.239Z
A_74_CRoute_In;true;2025-09-25T14:14:50.336Z
A_74_CRoute_In80;true;2025-09-25T14:14:50.524Z
F_82_Arm_2_Del;true;2025-09-25T14:14:50.563Z
A_74_CRoute_In;true;2025-09-25T14:14:50.563Z
A_74_CRoute_In;false;2025-09-25T14:14:52.276Z
A_74_CRoute_In80;false;2025-09-25T14:14:52.454Z
O_80_Arm_Mag;false;2025-09-25T14:14:52.493Z
A_74_CRoute_In;false;2025-09-25T14:14:52.493Z
C_24_CartDel;false;2025-09-25T14:14:53.150Z
O_70_SStation;true;2025-09-25T14:14:53.896Z
O_80_Arm_Del;true;2025-09-25T14:14:53.949Z
F_82_Pist_Adv;true;2025-09-25T14:14:53.950Z
F_82_Arm_2_Del;false;2025-09-25T14:14:53.950Z
O_80_Pist_Back;false;2025-09-25T14:14:54.273Z
O_80_Pist_Fwd;true;2025-09-25T14:14:54.826Z
F_82_Pist_Adv;false;2025-09-25T14:14:54.865Z
F_82_Arm_2_Mag;true;2025-09-25T14:14:54.865Z
O_80_Pist_Fwd;false;2025-09-25T14:14:54.927Z
O_80_Pist_Back;true;2025-09-25T14:14:54.965Z
O_70_SStation;false;2025-09-25T14:14:55.953Z
O_80_Arm_Del;false;2025-09-25T14:14:56.237Z
O_80_Arm_Mag;true;2025-09-25T14:14:57.001Z
F_82_Suction_On;true;2025-09-25T14:14:57.040Z
F_82_Arm_2_Mag;false;2025-09-25T14:14:57.040Z
O_80_Part_Stuck;true;2025-09-25T14:14:57.147Z
F_82_Arm_2_Del;true;2025-09-25T14:14:57.178Z
O_80_Arm_Mag;false;2025-09-25T14:14:58.364Z
O_70_SStation;true;2025-09-25T14:15:00.322Z
O_80_Arm_Del;true;2025-09-25T14:15:00.378Z
F_82_Suction_On;false;2025-09-25T14:15:00.378Z
F_82_Suction_Off;true;2025-09-25T14:15:00.378Z
F_82_Arm_2_Del;false;2025-09-25T14:15:00.378Z
O_70_SPart;true;2025-09-25T14:15:00.525Z
C_75_ID_Delivery1;false;2025-09-25T14:15:00.713Z
C_75_Part_Del;false;2025-09-25T14:15:00.713Z
O_80_Part_Stuck;false;2025-09-25T14:15:00.713Z
F_82_Suction_Off;false;2025-09-25T14:15:00.713Z
F_82_Arm_2_Mag;true;2025-09-25T14:15:00.713Z
F_83_Led_Extra1;true;2025-09-25T14:15:00.713Z
C_85_Part_Del;true;2025-09-25T14:15:00.713Z
O_70_SStation;false;2025-09-25T14:15:01.339Z
O_80_Arm_Del;false;2025-09-25T14:15:01.653Z
F_72_Elev_Up;true;2025-09-25T14:15:02.364Z
O_80_Arm_Mag;true;2025-09-25T14:15:02.405Z
F_82_Arm_2_Mag;false;2025-09-25T14:15:02.405Z
O_70_Elev_Low;false;2025-09-25T14:15:03.243Z
O_70_SInductive;true;2025-09-25T14:15:03.297Z
O_70_SInductive;false;2025-09-25T14:15:03.452Z
O_70_SStation;true;2025-09-25T14:15:03.655Z
O_70_SStation;false;2025-09-25T14:15:03.939Z
F_83_Led_Extra1;false;2025-09-25T14:15:04.360Z
C_85_Part_Del;false;2025-09-25T14:15:04.391Z
O_70_SPart_Height;true;2025-09-25T14:15:05.289Z
O_70_Elev_High;true;2025-09-25T14:15:05.824Z
C_75_ID_Delivery1;true;2025-09-25T14:15:05.860Z
C_75_ID_Delivery2;true;2025-09-25T14:15:05.860Z
F_72_Eject_Part;true;2025-09-25T14:15:07.816Z
F_72_Air_On;true;2025-09-25T14:15:07.849Z
O_70_SPart;false;2025-09-25T14:15:07.982Z
O_70_Pist_Back;false;2025-09-25T14:15:08.009Z
O_70_SPart_Height;false;2025-09-25T14:15:08.210Z
O_24_Optic;true;2025-09-25T14:15:09.127Z
F_72_Eject_Part;false;2025-09-25T14:15:09.190Z
F_72_Air_On;false;2025-09-25T14:15:09.190Z
F_73_Led_Extra2;true;2025-09-25T14:15:09.190Z
A_74_Cart_Full;true;2025-09-25T14:15:09.190Z
A_74_Optic;true;2025-09-25T14:15:09.190Z
O_70_SPart_Height;true;2025-09-25T14:15:09.320Z
O_70_SPart_Height;false;2025-09-25T14:15:09.370Z
O_70_Pist_Back;true;2025-09-25T14:15:09.456Z
F_72_Elev_Down;true;2025-09-25T14:15:09.491Z
F_72_Elev_Up;false;2025-09-25T14:15:09.491Z
O_70_Elev_High;false;2025-09-25T14:15:09.556Z
O_70_SStation;true;2025-09-25T14:15:11.351Z
O_70_SStation;false;2025-09-25T14:15:11.632Z
O_70_SInductive;true;2025-09-25T14:15:12.053Z
O_70_SInductive;false;2025-09-25T14:15:12.144Z
O_70_Elev_Low;true;2025-09-25T14:15:12.321Z
F_72_Elev_Down;false;2025-09-25T14:15:12.371Z
A_74_CRoute_Out;true;2025-09-25T14:15:12.372Z
C_75_Part_Del;true;2025-09-25T14:15:12.372Z
C_25_Request;true;2025-09-25T14:15:12.459Z
F_22_Conveyor;true;2025-09-25T14:15:12.690Z
F_24_Release_FB;true;2025-09-25T14:15:12.733Z
C_25_Request;true;2025-09-25T14:15:12.733Z
A_74_Release_FB;true;2025-09-25T14:15:12.733Z
O_24_Pist_Bck;true;2025-09-25T14:15:12.828Z
A_73_TestCartID;0;2025-09-25T14:15:12.865Z
A_74_Pist_Bck;true;2025-09-25T14:15:12.865Z
O_24_Optic;false;2025-09-25T14:15:13.717Z
A_74_Optic;false;2025-09-25T14:15:13.748Z
F_73_Led_Extra2;false;2025-09-25T14:15:13.794Z
