Variable;Value;Timestamp
C_24_Request;true;2025-09-26T12:55:59.484Z
F_22_Conveyor;true;2025-09-26T12:55:59.681Z
F_29_Release_FB;true;2025-09-26T12:55:59.726Z
C_24_Request;true;2025-09-26T12:55:59.726Z
A_54_Release_FB;true;2025-09-26T12:55:59.726Z
O_29_Pist_Bck;true;2025-09-26T12:55:59.828Z
A_53_SortCartID;0;2025-09-26T12:55:59.865Z
A_54_Pist_Bck;true;2025-09-26T12:55:59.865Z
C_24_Request;false;2025-09-26T12:56:01.468Z
C_24_Request;false;2025-09-26T12:56:01.605Z
O_29_Cart_Stat;false;2025-09-26T12:56:01.962Z
F_53_Led_Extra1;true;2025-09-26T12:56:02.008Z
A_54_No_Cart;true;2025-09-26T12:56:02.009Z
A_54_Cart_Stat;false;2025-09-26T12:56:02.009Z
O_29_Cart_Next;true;2025-09-26T12:56:08.349Z
O_29_Pist_Bck;false;2025-09-26T12:56:08.422Z
F_29_Release_FB;false;2025-09-26T12:56:08.422Z
A_54_Cart_Next;true;2025-09-26T12:56:08.422Z
A_54_Pist_Bck;false;2025-09-26T12:56:08.422Z
A_54_Release_FB;false;2025-09-26T12:56:08.422Z
A_73_TestCartID;1;2025-09-26T12:56:08.918Z
O_24_Count;true;2025-09-26T12:56:08.974Z
A_73_TestCartID;2;2025-09-26T12:56:09.013Z
A_74_Count;true;2025-09-26T12:56:09.013Z
O_24_Count;false;2025-09-26T12:56:09.084Z
A_74_Count;false;2025-09-26T12:56:09.110Z
O_29_Cart_Next;false;2025-09-26T12:56:09.272Z
A_54_Cart_Next;false;2025-09-26T12:56:09.302Z
F_22_Conveyor;false;2025-09-26T12:56:09.929Z
O_24_Cart_Stat;true;2025-09-26T12:56:09.992Z
F_73_Led_Extra1;false;2025-09-26T12:56:09.992Z
A_74_No_Cart;false;2025-09-26T12:56:09.992Z
C_24_CartDel;true;2025-09-26T12:56:09.992Z
A_74_Cart_Stat;true;2025-09-26T12:56:09.992Z
A_74_CRoute_In;true;2025-09-26T12:56:10.125Z
A_74_CRoute_In80;true;2025-09-26T12:56:10.267Z
F_82_Arm_2_Del;true;2025-09-26T12:56:10.302Z
A_74_CRoute_In;true;2025-09-26T12:56:10.302Z
A_74_CRoute_In;false;2025-09-26T12:56:12.029Z
A_74_CRoute_In80;false;2025-09-26T12:56:12.214Z
O_80_Arm_Mag;false;2025-09-26T12:56:12.255Z
A_74_CRoute_In;false;2025-09-26T12:56:12.255Z
C_24_CartDel;false;2025-09-26T12:56:12.886Z
O_80_Arm_Del;true;2025-09-26T12:56:13.620Z
F_82_Pist_Adv;true;2025-09-26T12:56:13.659Z
F_82_Arm_2_Del;false;2025-09-26T12:56:13.659Z
O_70_SStation;true;2025-09-26T12:56:13.719Z
O_80_Pist_Back;false;2025-09-26T12:56:14.018Z
O_80_Mag_Empty;true;2025-09-26T12:56:14.279Z
O_80_Mag_Empty;false;2025-09-26T12:56:14.374Z
O_80_Pist_Fwd;true;2025-09-26T12:56:14.606Z
F_82_Pist_Adv;false;2025-09-26T12:56:14.640Z
F_82_Arm_2_Mag;true;2025-09-26T12:56:14.640Z
O_80_Pist_Fwd;false;2025-09-26T12:56:14.702Z
O_80_Mag_Empty;true;2025-09-26T12:56:14.737Z
O_80_Pist_Back;true;2025-09-26T12:56:14.781Z
O_80_Mag_Empty;false;2025-09-26T12:56:14.811Z
O_70_SStation;false;2025-09-26T12:56:15.922Z
O_80_Arm_Del;false;2025-09-26T12:56:16.082Z
O_80_Arm_Mag;true;2025-09-26T12:56:16.822Z
F_82_Suction_On;true;2025-09-26T12:56:16.860Z
F_82_Arm_2_Mag;false;2025-09-26T12:56:16.860Z
O_80_Part_Stuck;true;2025-09-26T12:56:16.951Z
F_82_Arm_2_Del;true;2025-09-26T12:56:16.981Z
O_80_Arm_Mag;false;2025-09-26T12:56:18.261Z
O_80_Arm_Del;true;2025-09-26T12:56:20.149Z
F_82_Suction_On;false;2025-09-26T12:56:20.197Z
F_82_Suction_Off;true;2025-09-26T12:56:20.197Z
F_82_Arm_2_Del;false;2025-09-26T12:56:20.197Z
O_70_SInductive;true;2025-09-26T12:56:20.295Z
O_70_SStation;true;2025-09-26T12:56:20.345Z
O_80_Part_Stuck;false;2025-09-26T12:56:20.345Z
C_85_Part_Del;true;2025-09-26T12:56:20.345Z
O_70_SPart;true;2025-09-26T12:56:20.461Z
C_75_ID_Delivery1;false;2025-09-26T12:56:20.461Z
C_75_ID_Delivery2;true;2025-09-26T12:56:20.612Z
C_75_Part_Del;false;2025-09-26T12:56:20.612Z
F_82_Suction_Off;false;2025-09-26T12:56:20.612Z
F_82_Arm_2_Mag;true;2025-09-26T12:56:20.612Z
F_83_Led_Extra1;true;2025-09-26T12:56:20.612Z
O_70_SStation;false;2025-09-26T12:56:21.373Z
O_80_Arm_Del;false;2025-09-26T12:56:21.580Z
F_72_Elev_Up;true;2025-09-26T12:56:22.256Z
O_80_Arm_Mag;true;2025-09-26T12:56:22.294Z
F_82_Arm_2_Mag;false;2025-09-26T12:56:22.294Z
O_70_Elev_Low;false;2025-09-26T12:56:23.147Z
O_70_SInductive;false;2025-09-26T12:56:23.353Z
O_70_SStation;true;2025-09-26T12:56:23.562Z
O_70_SStation;false;2025-09-26T12:56:23.823Z
F_83_Led_Extra1;false;2025-09-26T12:56:24.198Z
C_85_Part_Del;false;2025-09-26T12:56:24.228Z
O_70_SPart_Height;true;2025-09-26T12:56:25.200Z
O_70_Elev_High;true;2025-09-26T12:56:25.562Z
F_72_Eject_Part;true;2025-09-26T12:56:27.603Z
F_72_Air_On;true;2025-09-26T12:56:27.633Z
O_70_SPart_Height;false;2025-09-26T12:56:27.725Z
O_70_Pist_Back;false;2025-09-26T12:56:27.755Z
O_70_SPart;false;2025-09-26T12:56:27.790Z
O_70_SPart_Height;true;2025-09-26T12:56:27.944Z
O_70_SPart_Height;false;2025-09-26T12:56:28.004Z
O_24_Optic;true;2025-09-26T12:56:28.781Z
F_72_Eject_Part;false;2025-09-26T12:56:28.855Z
